"business_id","avg_review_stars","review_count","fries_count","fries_pos_count","fries_neg_count","chips_count","chips_pos_count","chips_neg_count","onion_rings_count","onion_rings_pos_count","onion_rings_neg_count","nachos_count","nachos_pos_count","nachos_neg_count","wings_count","wings_pos_count","wings_neg_count","burger_count","burger_pos_count","burger_neg_count","monzarella_stick_count","monzarella_stick_pos_count","monzarella_stick_neg_count","quesadillas_count","quesadillas_pos_count","quesadillas_neg_count","cheese_count","cheese_pos_count","cheese_neg_count","sandwitch_count","sandwitch_pos_count","sandwitch_neg_count","pizza_count","pizza_pos_count","pizza_neg_count","taco_count","taco_pos_count","taco_neg_count","popcorn_count","popcorn_pos_count","popcorn_neg_count","bacon_count","bacon_pos_count","bacon_neg_count","slider_count","slider_pos_count","slider_neg_count","fried_count","fried_pos_count","fried_neg_count","shrimp_count","shrimp_pos_count","shrimp_neg_count","salads_count","salads_pos_count","salads_neg_count","dip_count","dip_pos_count","dip_neg_count","nugget_count","nugget_pos_count","nugget_neg_count","oysters_count","oysters_pos_count","oysters_neg_count","sauce_count","sauce_pos_count","sauce_neg_count","peanut_count","peanut_pos_count","peanut_neg_count","chicken_count","chicken_pos_count","chicken_neg_count","beer_count","beer_pos_count","beer_neg_count","wine_count","wine_pos_count","wine_neg_count","cocktail_count","cocktail_pos_count","cocktail_neg_count","spark_count","spark_pos_count","spark_neg_count","spirit_count","spirit_pos_count","spirit_neg_count","rum_count","rum_pos_count","rum_neg_count","whiskey_count","whiskey_pos_count","whiskey_neg_count","vodka_count","vodka_pos_count","vodka_neg_count","tequila_count","tequila_pos_count","tequila_neg_count","brandy_count","brandy_pos_count","brandy_neg_count","gin_count","gin_pos_count","gin_neg_count","negroni_count","negroni_pos_count","negroni_neg_count","daiquiri_count","daiquiri_pos_count","daiquiri_neg_count","manhattan_count","manhattan_pos_count","manhattan_neg_count","mojito_count","mojito_pos_count","mojito_neg_count","margarita_count","margarita_pos_count","margarita_neg_count","martini_count","martini_pos_count","martini_neg_count","waiter_count","waiter_pos_count","waiter_neg_count","waitress_count","waitress_pos_count","waitress_neg_count","park_count","park_pos_count","park_neg_count","wifi_count","wifi_pos_count","wifi_neg_count","restroom_count","restroom_pos_count","restroom_neg_count","manner_count","manner_pos_count","manner_neg_count","price_count","price_pos_count","price_neg_count","reservation_count","reservation_pos_count","reservation_neg_count","seat_count","seat_pos_count","seat_neg_count","booking_count","booking_pos_count","booking_neg_count","employee_count","employee_pos_count","employee_neg_count","music_count","music_pos_count","music_neg_count","band_count","band_pos_count","band_neg_count","light_count","light_pos_count","light_neg_count","environment_count","environment_pos_count","environment_neg_count","atomsphere_count","atomsphere_pos_count","atomsphere_neg_count"
"VpsXhgaBA7-65Gt2zg8Nkg",3.64088397790055,181,55,16,2,14,5,3,0,0,0,9,4,0,20,7,1,65,12,2,0,0,0,0,0,0,47,7,7,0,0,0,1,0,0,0,0,0,3,1,0,22,2,2,0,0,0,10,1,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,12,2,2,0,0,0,29,4,6,136,51,10,3,0,0,10,3,0,0,0,0,1,1,0,2,0,0,17,4,0,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,2,1,18,5,4,7,1,1,0,0,0,0,0,0,0,0,0,41,2,3,0,0,0,22,2,0,0,0,0,4,1,0,3,0,0,15,2,2,19,4,3,3,1,0,0,0,0
"PJ-l-Le8_I4nPomX18M2AQ",3.40540540540541,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,2,0,2,1,0,9,3,0,0,0,0,0,0,0,18,4,0,0,0,0,19,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,9,0,1,9,4,0,0,0,0,2,0,0,0,0,0,5,0,0,3,1,0,1,0,0,0,0,0
"mc5Ha4QyQZvU7fzr-ubhhw",4.11392405063291,158,15,6,2,0,0,0,3,1,1,0,0,0,42,10,2,52,8,2,0,0,0,0,0,0,16,6,1,0,0,0,0,0,0,0,0,0,25,9,0,1,0,1,0,0,0,7,1,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,23,8,1,0,0,0,57,11,3,18,4,2,17,9,1,54,21,3,1,0,0,1,0,0,8,3,0,1,1,0,4,1,0,0,0,0,0,0,0,20,4,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,18,0,2,10,1,1,4,0,0,0,0,0,0,0,0,0,0,0,29,3,3,30,4,2,19,1,2,0,0,0,0,0,0,2,2,0,16,2,1,18,4,2,3,1,0,0,0,0
"1HfkEkNhI6XJXkgrCTBKpw",3.84848484848485,264,42,11,0,6,1,2,0,0,0,22,4,3,20,3,1,100,27,4,0,0,0,0,0,0,57,12,8,0,0,0,0,0,0,26,3,2,6,0,0,29,7,4,9,1,0,35,9,1,22,5,0,4,2,0,8,3,1,0,0,0,0,0,0,30,5,0,2,0,0,52,11,7,180,67,7,16,3,1,28,9,0,0,0,0,0,0,0,4,0,1,2,0,1,1,0,0,1,0,0,0,0,0,23,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,0,39,12,0,11,4,1,0,0,0,0,0,0,0,0,0,53,14,0,17,4,1,36,6,3,0,0,0,2,1,0,8,2,0,11,2,1,23,7,0,5,2,1,0,0,0
"QS6zC84B6HoMHUe4YZ-DhA",4.47368421052632,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,7,0,0,0,0,2,1,0,0,0,0,23,9,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,3,0,7,2,0,1,0,1,0,0,0,0,0,0
"c2YDEpYQ-2IqB57tN0HKbQ",3.28571428571429,84,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,10,1,0,21,6,3,89,31,6,2,1,0,2,1,1,2,0,0,6,2,0,3,1,2,0,0,0,1,0,0,10,2,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,19,7,2,1,0,0,10,2,0,0,0,0,1,1,1,3,1,0,7,0,0,8,3,1,0,0,0,0,0,0
"erx8tQ0Wdc5YM0FddaKqKA",3.92248062015504,129,21,1,2,41,3,7,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,4,2,0,0,0,0,0,0,185,37,18,0,0,0,1,0,0,0,0,0,9,2,0,17,1,1,0,0,0,5,1,1,0,0,0,0,0,0,23,4,2,0,0,0,31,4,0,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53,19,6,1,0,0,1,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,4,0,0,0,9,3,0,0,0,0,0,0,0,4,1,0,18,2,1,10,3,1,4,2,0,0,0,0
"BskUTTscZ1XGa9ev7TlfeQ",3.82518796992481,532,50,19,8,11,2,0,0,0,0,0,0,0,1,1,1,120,27,7,0,0,0,0,0,0,89,17,18,0,0,0,0,0,0,0,0,0,1,0,0,52,9,4,1,0,0,24,7,0,9,2,0,7,1,1,6,1,0,0,0,0,20,4,4,54,16,9,6,0,1,70,13,10,38,6,1,39,9,1,124,41,10,0,0,0,1,1,0,20,6,6,6,3,1,14,2,2,2,0,0,1,0,1,54,7,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,1,68,14,5,36,13,1,20,2,1,0,0,0,1,0,0,1,1,0,80,12,4,86,12,6,85,14,3,0,0,0,5,0,1,3,1,0,53,10,4,78,18,8,3,2,0,0,0,0
"l_pR3x7v2mvE3luVdmGuoQ",3.16901408450704,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,2,10,0,1,0,0,0,1,0,0,0,0,0,2,1,0,15,2,2,0,0,0,28,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,18,2,5,1,0,0,0,0,0,0,0,0,1,1,0,13,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,0,0,0,0,0,0,0
"zOP3oRiUR6DP6o9mQ4JYGg",3.1875,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"H5PdoEWleg9uDU67ZAy6JA",4.46808510638298,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,6,3,0,0,0,0,6,2,0,0,0,0,7,2,0,17,8,2,2,1,0,4,0,0,5,2,0,0,0,0
"9eqZNBLnNycOWQ2wQEwulQ",3.03333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,2,4,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,4,1,2,0,0,0,0,0,0
"AY3Cxky3L3aNbRo_o4YRgg",4.69491525423729,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,5,0,15,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,6,2,1,0,0,0,9,5,0,0,0,0,1,1,0,8,1,0,4,0,0,11,1,4,2,0,0,0,0,0
"w-qFEyBuVKyQ_b81jRig2w",3.6,15,0,0,0,0,0,0,2,0,0,0,0,0,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSOG-T0sA2UlQkhqkkHBgQ",4.25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0
"ZoFnfG7yrQWpvGR-etdGTw",3.58715596330275,109,31,8,3,8,1,1,0,0,0,2,0,0,7,3,0,15,5,3,0,0,0,0,0,0,15,2,8,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,10,3,0,0,0,0,1,0,0,31,8,5,0,0,0,0,0,0,2,0,0,0,0,0,17,7,2,69,17,6,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,45,16,2,0,0,0,8,0,1,0,0,0,1,0,0,7,0,0,3,0,0,1,0,0,2,1,0,0,0,0
"oaTbZh8B-IVFEwbzJcIOBg",3.81081081081081,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,4,1,1,7,0,0,0,0,0,0,0,0
"1_Dg-GguWatioW4mvFQKQA",4.21774193548387,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,15,4,2,1,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,4,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45,14,5,0,0,0,11,4,2,0,0,0,3,1,0,2,0,0,4,1,0,8,2,2,2,1,1,0,0,0
"OFdMlXxtkU_nUh8jJ4W6GA",4.3013698630137,146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,3,1,1,0,0,0,0,0,10,6,0,0,0,0,30,11,0,0,0,0,6,3,1,10,4,0,0,0,0,10,6,1,5,2,1,0,0,0
"5idHlOd78PQH93RWIM6KYA",3.40298507462687,67,15,1,1,1,0,0,0,0,0,2,0,0,15,3,3,76,15,12,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,7,2,0,0,0,0,3,2,0,2,0,1,0,0,0,0,0,0,12,0,0,0,0,0,9,2,3,13,2,0,2,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,21,6,3,1,1,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,21,5,1,0,0,0,0,0,0,5,3,1,1,0,0,3,1,0,2,2,0,0,0,0
"K5jY2W5Q3eNnwssV5UZtow",3.81944444444444,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,0,0,0,96,24,9,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,6,3,0,0,0,0,1,1,1,11,2,2,2,0,1,15,5,0,0,0,0,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,13,6,1,1,0,0,7,0,0,0,0,0,0,0,0,20,4,3,16,4,0,11,3,3,1,0,0,0,0,0
"qNSZpcyoF7OM6g49sAFUcQ",3.15525114155251,219,27,7,6,8,1,2,0,0,0,13,4,1,20,3,1,41,4,2,0,0,0,0,0,0,46,11,19,0,0,0,97,23,13,6,3,1,0,0,0,9,2,5,4,1,0,15,6,1,24,7,12,28,6,5,29,9,2,1,0,0,0,0,0,22,7,3,4,1,0,55,13,6,73,17,6,11,0,2,12,4,2,0,0,0,0,0,0,5,0,0,2,1,0,8,0,2,0,0,0,0,0,0,23,2,3,0,0,0,0,0,0,0,0,0,3,2,1,5,1,0,5,1,0,18,5,2,29,5,3,18,3,1,0,0,0,0,0,0,1,1,0,62,9,7,6,0,0,31,9,2,0,0,0,3,0,2,6,1,1,9,1,4,19,4,0,4,1,2,0,0,0
"L5OapgBUzqueHjuBhEQwsw",3.61386138613861,101,40,11,7,5,0,1,6,1,0,2,0,0,14,4,3,162,30,18,0,0,0,4,0,4,28,3,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,8,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,23,2,5,4,0,0,18,4,6,19,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,7,3,1,0,0,0,0,0,0,0,0,0,0,0,16,5,1,0,0,0,7,0,1,0,0,0,0,0,0,2,0,0,3,0,0,9,2,3,2,1,0,0,0,0
"7l-CCyNnvT86GMR5EtYjog",3.81212121212121,330,15,2,0,5,2,0,0,0,0,1,0,0,32,8,0,66,11,5,0,0,0,1,1,1,144,47,16,0,0,0,1,0,0,43,9,6,0,0,0,68,17,9,3,1,0,9,3,1,0,0,0,8,5,0,24,8,3,2,0,0,0,0,0,26,11,3,0,0,0,54,11,12,65,23,1,17,7,1,17,8,1,2,1,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,22,7,3,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,31,14,1,32,13,5,29,5,5,0,0,0,0,0,0,2,1,0,46,11,4,12,2,1,55,9,5,0,0,0,8,1,0,6,3,0,22,5,4,21,3,5,3,3,1,0,0,0
"4Oqq6x7TA5TDvwwnckvCGg",3.93827160493827,81,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,4,2,0,16,3,1,0,0,0,7,1,0,3,0,1,14,3,2,18,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,5,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,5,1,6,0,0,8,0,2,0,0,0,0,0,0,2,1,0,9,0,0,16,3,2,0,0,0,0,0,0
"da62X2tpj9tF0olWTigjBg",4.12574850299401,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,29,3,2,5,1,0,3,0,0,1,0,1,0,0,0,18,6,5,0,0,0,19,2,0,5,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,22,6,5,5,2,1,0,0,0,1,0,0,1,1,0,30,12,1,8,0,0,14,2,2,0,0,0,0,0,0,2,1,0,5,0,0,10,0,2,2,0,0,0,0,0
"sCODuHnzNW_s4BuxtqTCBA",3.25694444444444,144,21,6,3,3,0,1,2,0,0,8,1,1,9,1,2,57,12,5,0,0,0,0,0,0,21,1,3,0,0,0,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,3,0,1,4,0,1,5,2,0,0,0,0,0,0,0,11,3,1,0,0,0,25,5,8,8,0,0,2,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,4,1,24,6,1,2,0,0,0,0,0,1,0,0,0,0,0,37,7,1,4,0,1,32,6,2,0,0,0,1,0,0,25,4,1,36,3,2,6,0,3,1,0,0,0,0,0
"NtpdFakRhkqtQ85PIraSJA",4.328125,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,2,4,0,0,143,52,12,0,0,0,6,3,2,5,1,0,31,7,0,2,0,0,7,2,1,1,0,0,29,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,0,1,13,0,0,0,0,0,1,0,0,19,6,0,7,1,0,13,2,1,7,4,2,0,0,0
"8nLxiZc7vr_GI6GcFhWc0g",2.92307692307692,65,18,7,4,3,2,0,0,0,0,5,1,0,70,14,9,24,5,0,0,0,0,0,0,0,12,3,4,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,8,1,1,2,1,0,0,0,0,0,0,0,26,5,0,0,0,0,13,3,2,49,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,2,4,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0
"F8ZdHw7rhyp3FRqQpqQNTg",4.24,25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,16,5,2,3,1,1,1,0,0,0,0,0,0,0,0
"4CXnWcTTgwBkkcQT6_6ppA",3.7906976744186,86,11,3,0,2,0,1,0,0,0,2,0,0,37,5,2,8,3,0,0,0,0,0,0,0,7,4,0,0,0,0,2,0,0,1,0,0,0,0,0,6,2,0,1,0,0,5,2,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,130,46,19,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,7,1,1,0,0,0,1,1,0,3,0,1,0,0,0,4,0,1,0,0,0,0,0,0
"r7ykm0qmFV4Q88iKp-EGsw",3.16666666666667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
"WO3P5BpPHYB-zbDgJZOuCw",3.95522388059702,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,10,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0
