"business_id","avg_review_stars","review_count","fries","chips","onion rings","nachos","wings","burger","monzarella stick","quesadillas","cheese","sandwitch","pizza","taco","popcorn","bacon","slider","fried","shrimp","salads","dip","nugget","oysters","peanut","chicken","beer","wine","cocktail","spirit","rum","whiskey","vodka","tequila","gin","daiquiri","manhattan","mojito","margarita","martini","waiter","waitress","park","wifi","restroom","price","music","band","light"
"T0dN9-NfwF_YD2fSQRu9AQ",3.18055555555556,72,1,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"5kUA_k-ua1wO68jZ1Yo74Q",4.10408921933085,269,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"uYzaARioENSfB9Y9Gk2PDA",4.07317073170732,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FgTzITgrmvrZqoHvkTSDzA",3.28387096774194,465,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JzB7NITHQ7gVHGVZ1ntgIQ",3.17441860465116,86,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0
"geVM8YqBzb_8kXR2Z0YsCA",3.35294117647059,119,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dMnAXZ3XPMNgAQ9BwXCFBA",4.07377049180328,122,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,-1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"8B1Hi9253IICz8-5Aw5qrw",4,114,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"3H1I31BQeHO017Sg92Cbow",3.944,125,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"rwDJu_c584TV4CqPAwu3ZQ",4.26111111111111,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"TFdLM8R_7Pf1xVeBNKl0hg",4.12602739726027,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7pgmsGEqV7yawGM4b4fRrw",3.73611111111111,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,1,0,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
"azE1DNVQFBU8boVbaJhj7w",3.36933045356371,463,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,-1,0,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2VRVAhzefxIqjzbQ21LdHg",3.48951048951049,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,-1,1,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0
"SvCjBtbN1cKElDKPTw9dOA",4.1501272264631,393,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,-1,1,0,0,1,0,0,1,1,0,0,-1,0,-1,0,0,1,0,1,0,0,0,0
"fykyDLOPBKphKy9fmZ4Kgw",3.33870967741935,248,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"m7VYGZ0dAPuliuUlxzGIjw",4.23333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eRoOfy-lQso6N3GiUY_c3w",3.02547770700637,157,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"CsbNmQqu9dKFrgcIItevYA",3.5054347826087,184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"zFI3KgNgBxVVZIjICzMMoA",3.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"aXWN4oH8W-MVDchWia084g",3.67241379310345,174,0,0,0,0,0,1,0,0,1,0,1,0,0,-1,1,1,-1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"Lh5qnT2m2b4lvyYiMGMDkg",4.4297520661157,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"WymLKyWx3t9V3VfI7itMtA",2.91970802919708,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1,-1,0,1,0,0,0,0,0,0,0
"RC8NJlX3X2Eo240PU5zJWA",2.94871794871795,78,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"93otbGHE0s0m-lU1osvg9w",2.8046875,128,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"JrrY4v21k7_qYxIidhi-aw",3.59375,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"TpZO3sokGBg8mDYyTRiGiQ",3.39646464646465,396,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"coQ7N18I5maP00TbNb64nA",4.05882352941176,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1M6tA3TqxcpptHW0_hP9Kw",3.66233766233766,154,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0
"BsLyCu_lkEdkG42qmvZlnQ",3.46629213483146,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
"GUriQoD_GHo6DNJlR1_CrA",4.69767441860465,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"_-W_hRQRDEqVdO1WKGa-DQ",3.9047619047619,210,1,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ih_bb1SaYvsMYfdykhYh2g",4.22340425531915,94,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,1,0,0,0,0,0,1,1,-1,0,0,0,0,0,0
"TZpTyyGvQkKPnt59PVUGhg",4.11834319526627,169,1,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Bh6M_VzX9RH1BS8W-uoUwQ",3.54901960784314,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"_toz5ca6UeEMm-ScLakofg",3.71621621621622,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462vn0tiPlmWRcP71yYOTQ",4.18367346938776,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"Voeq7aGDmCGMjE_SQiHwRA",4.25636942675159,628,1,0,0,1,0,0,0,-1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,-1,1,0,1,1,0,1,0,1,-1,0,1,0,0,0,0,0,0,0
"rlFEKTaUgQqN4O9ow3LO9w",3.74736842105263,95,1,0,0,-1,0,0,0,0,1,0,1,0,0,1,-1,1,1,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"X-aqEYlXcWQj0fp6aGDP8A",3.28402366863905,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,1,0,1,0,0,0,0,0,0
"VxRlBe2wjtycFWSZm1orTA",4.28169014084507,355,1,1,1,0,1,1,0,0,1,0,1,-1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"xI7GN5nujGjlYF9lAMtC1A",2.02479338842975,121,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"DSyBqO8U8INz9cjduM6DzQ",3.38,50,1,0,1,1,-1,1,0,0,-1,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"cHTQwW-xsBVfuat5IL3dsg",3.37623762376238,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"DPT4j7kxjLt332YMwFLkww",3,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"yU_z2d0TnLBBFEEYMYhKJA",2.46913580246914,81,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0
"RKVYQ00LvK0_FO6Ll7lvOg",4.35120643431635,373,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"eC0iLr5RxpZPmJ6NGSqijA",4,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,0,0,0,0
"P034NqfS_1sf-pC51170Kg",3.31914893617021,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"wp5FAtCGMyU2RnQ-7kxKHQ",3.39411764705882,170,-1,0,0,-1,-1,1,0,0,0,0,1,0,0,1,0,-1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
"sMzNLdhJZGzYirIWt-fMAg",3.88980716253444,726,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,0,0
"mseBBgYcqyv6T1sfrXI-XQ",4.4,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"rXKzE4Iraz7vGWovWW-aBA",4.11688311688312,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"S8urdN6ACnRQUm-7o9An8w",4.43096234309623,478,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,-1,1,0,0,0,1,0,0,-1,1,1,0,0,1,0,0,0,0
"1WBGs0wJYK68UJ2DwUAI_A",4.41463414634146,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"_laY6Ba-VWXCR6xg7LVtuQ",2.41176470588235,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lqHk6vmnSoTaZwMLSfq1MA",4.03966005665722,353,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"ZARPISrzPW6PrMSwexHnxw",4.01158301158301,259,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"sdh27i5q0EcAKagBDNQw3A",4.5625,96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0
"slMjKmGTnufGx6ZWR6Mg3A",4.42608695652174,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"zuUWG7OdMv6awFRYhEYT5Q",2.93805309734513,226,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a5mpYojV1dX7XCkAa1qq1A",3.95945945945946,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"z15C-dJodOlPO8bMBl6F8g",3.95880149812734,267,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,-1,0,1,0,1,0,0,0,0,0
"Xt6xo-UmJhYtHiscwRnw0A",4.02631578947368,228,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"AKQbrvRBZvU5kB9Ut4gVkg",3.68981481481481,216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,-1,0,0,0,0,0,0
"zE7pCmT1P9-tFLHcoJ7jQw",3.76923076923077,78,0,0,0,-1,1,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VGxJbglGlx-a7Gdc55Q6jQ",3.26277372262774,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MKYcOZSpMwJK7uwacK13EA",4.35240274599542,437,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
"pHDLRIG2Xu1_1mkGAbyEmw",3.67365269461078,334,0,0,1,1,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Z0U46Uee8TNY_rZXqBeHjA",4.14285714285714,49,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"P1a2WApEoMb65s14RmqV2g",2.68539325842697,89,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
"VpsXhgaBA7-65Gt2zg8Nkg",3.64088397790055,181,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PJ-l-Le8_I4nPomX18M2AQ",3.40540540540541,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"mc5Ha4QyQZvU7fzr-ubhhw",4.11392405063291,158,0,0,0,0,1,1,0,0,1,0,0,0,1,-1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"1HfkEkNhI6XJXkgrCTBKpw",3.84848484848485,264,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"c2YDEpYQ-2IqB57tN0HKbQ",3.28571428571429,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-1,1,0,1,0,0,0,0,0,0
"erx8tQ0Wdc5YM0FddaKqKA",3.92248062015504,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"BskUTTscZ1XGa9ev7TlfeQ",3.82518796992481,532,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"l_pR3x7v2mvE3luVdmGuoQ",3.16901408450704,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H5PdoEWleg9uDU67ZAy6JA",4.46808510638298,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9eqZNBLnNycOWQ2wQEwulQ",3.03333333333333,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"AY3Cxky3L3aNbRo_o4YRgg",4.69491525423729,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ZoFnfG7yrQWpvGR-etdGTw",3.58715596330275,109,0,0,0,0,1,0,0,0,-1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"oaTbZh8B-IVFEwbzJcIOBg",3.81081081081081,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1_Dg-GguWatioW4mvFQKQA",4.21774193548387,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OFdMlXxtkU_nUh8jJ4W6GA",4.3013698630137,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5idHlOd78PQH93RWIM6KYA",3.40298507462687,67,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,-1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"K5jY2W5Q3eNnwssV5UZtow",3.81944444444444,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"qNSZpcyoF7OM6g49sAFUcQ",3.15525114155251,219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,-1,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"L5OapgBUzqueHjuBhEQwsw",3.61386138613861,101,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7l-CCyNnvT86GMR5EtYjog",3.81212121212121,330,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"4Oqq6x7TA5TDvwwnckvCGg",3.93827160493827,81,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"da62X2tpj9tF0olWTigjBg",4.12574850299401,167,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,0,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"sCODuHnzNW_s4BuxtqTCBA",3.25694444444444,144,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"NtpdFakRhkqtQ85PIraSJA",4.328125,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
"8nLxiZc7vr_GI6GcFhWc0g",2.92307692307692,65,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0
"4CXnWcTTgwBkkcQT6_6ppA",3.7906976744186,86,1,-1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"WO3P5BpPHYB-zbDgJZOuCw",3.95522388059702,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oiTq668GwyXo5hMHjdW0kA",3.75324675324675,154,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aYEuMDcx4Ct45TOK4YrOuA",2.93877551020408,49,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"CqU7SXYRo9EbMwlxrSvErA",3.6,75,1,0,0,0,1,1,0,0,0,0,-1,0,0,-1,1,1,0,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fiRbomFAAtfTYOTTtnDUcA",2.90769230769231,260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"oJsfjG1uh6jopK6Kc-3pdQ",3.71428571428571,63,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"caGXS6ubNTlv91ZZyoirjQ",3.33793103448276,290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"cNCXUYQd3kFR_AyfjTejQQ",3.89719626168224,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XMNdO9lFw3lSPO4gCH_qvQ",3.66486486486486,185,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1YC7AbQMlNb5mLUlwwaa3w",3.375,80,-1,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"PeATTp15Y_ExaN6mR1dmKw",2.97196261682243,107,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
