"business_id","avg_review_stars","review_count","fries","chips","onion rings","nachos","wings","burger","monzarella stick","quesadillas","cheese","sandwitch","pizza","taco","popcorn","bacon","slider","fried","shrimp","salads","dip","nugget","oysters","sauce","peanut","chicken","beer","wine","cocktail","spark","spirit","rum","whiskey","vodka","tequila","gin","negroni","daiquiri","manhattan","mojito","margarita","martini","waiter","waitress","park","wifi","restroom","price","music","band","light","environment","atomsphere"
"k4qx8DacgRbM9vpVbWc3zA",2.27860696517413,201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0
"fbKoXozkAKDxoWg8eyQk9Q",4.24444444444444,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
"aKFA85Miwb96A0IAS3mRgQ",3.83547557840617,389,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"nj8W3FI5Fwg7TA5duszeGw",3.29787234042553,47,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
"7jl9EJQCGBiTyXTDXMsRIw",3.7296511627907,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"P2GBKrx7dJg3xeGtuU2K-A",4.13233082706767,665,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,-1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,0,0,0,0
"ymtJtXwsJUClLNDepV1piQ",4.29675810473815,401,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,-1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0
"YtUaJkgKc1pucwdSq_DQeQ",3.25634517766497,394,0,0,0,1,1,1,0,-1,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,1,0,1,-1,0,0,-1,1,0,0,0,0,0
"pxv5jBUOgsg6Rf6Z88e4mg",4.06476683937824,386,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0
"_DPJ_PHJnXsuhYhsgBA0Xw",4.22039859320047,853,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"LR1JNvpNrx2N4HNAyhHvrg",4.2807881773399,203,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"dn3pqRooDP_5r0RstdwVVQ",3.6530612244898,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0
"GPITslQ3j0xJR2yRG_uEow",3.30769230769231,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"wWhq9cKLCrZHcp-ezp-hPQ",4.5956043956044,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"twOcD5kUudEwzLfUdaVduA",4.62162162162162,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"WKPnq7NYw4IV5IG2smpd1Q",3.00649350649351,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"1C7mPT-9mFihyZq8-qLxgw",3.26785714285714,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0
"wN2zNgEK-QizEA_NKAHj6Q",3.14511041009464,317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"rswuhMY5vCbvZvF2wBIhqg",3.58771929824561,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"OQggqcQglU-lHY3rY-8Lhw",4.12335526315789,608,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0
"3CBLxydJU6CFRMGhu9b-sw",3.98275862068966,232,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"JqSdd1Jj6UDjgPtYSPdsVQ",3.37735849056604,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3BGzRYh6GQbZz3LGAGb-sQ",2.97446808510638,235,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0,-1,0,0,0,0,0,0
"0h5yI6np7weAVH0jsjHqPw",2.72972972972973,111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"Sg36zmOvyPAmuz6vME56Vw",3.61363636363636,88,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"AyZePvrWz73d3B0hafFCKA",4.38650306748466,163,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"sZq-qUvoLgYxlDmIcxYWDg",3.32824427480916,262,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EE_CKAAq7_oL7jfxmUKhuw",2.31543624161074,149,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,-1,0,0,0,0,0,0
"VSX3ixrqQFwwGBUf15s0EQ",4.36925795053004,566,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"aEs7Qle2Ah49dwaf3QNU1w",3.86363636363636,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CKoDbOpF_CSyy6_lttqjKg",3.67462686567164,335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9yESUcIVarhYEabIMj844Q",3.78036605657238,601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
"EulFlbKaXT_DXG_xL6-mQQ",3.468,250,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"H3Gastz2T6iiSRGmlbtoXQ",2.89655172413793,435,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,-1,1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,1,0,0,0,0,0
"4p6Wce7Ed707QS2-yQkvZw",3.57262569832402,358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0,1,0,0,0,0,0
"fT6Uwl6abRQfiNgxre_qbg",4.01273261508325,1021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"64dfRmMmUsOdLnkBOtzp4w",4.0752808988764,890,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"FogTa-wmjhVnJCoTiaxvZA",4.44315992292871,1038,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"LHyj66waFlDcw9UToo27JQ",4.01371428571429,875,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0
"xdD3EXvF_p9WUiwwKpol_w",4.71535580524345,534,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,-1,0,0,1,0,0,0,0,0
"GpX1PmgplBrG_DLiJVDC-g",3.84210526315789,133,-1,0,0,0,0,1,0,-1,0,0,-1,0,0,-1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,-1,0,0,1,0,0,0,0,0
"siXCBrVFOXicbM2R-33-8w",3.60945273631841,402,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,0,1,0,0,0,0,0,0
"XaPJUDiidOOdAMhTTIlTxw",4.46192893401015,197,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"DaVTuhzi6EgWStb2eAjNjA",4.6096256684492,561,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"l-Cu_WkJt5R1v71ecYeqsA",3.56465517241379,232,-1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-1,0,1,0,0,1,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0
"VuYF1vGKLjEFaQfL4Ypwqg",4.11052631578947,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0
"ukCTLs6T8LY1eUBXiAlmCg",4.49948717948718,975,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0
"kn5Zd5FApH3PYGN8tw6bSQ",4.25698324022346,179,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"avKtXuzalCP_cVfrk-fLeQ",3.6,115,-1,0,0,0,0,1,0,0,-1,0,-1,1,0,0,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"J5ebC7fKqrSF8KuS8d6hgw",4.06870229007634,393,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"6Uf3RcK16NZeTxYTHXAD-Q",4.11267605633803,142,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"mDiFWhywAziq9SKnj6am_Q",3.86255924170616,211,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"CUivTcULsu5MJIYYNVm1zw",4.04385964912281,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
"3QQEc5QUP-h6LCkUZQEYQw",3.97413793103448,464,0,0,1,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0
"Af7BsyzsJi_2qPFu_5tsJg",3.60344827586207,58,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0
"ohDvHtWVpCJ_6b1UrjGRPg",4.31182795698925,93,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
"lnJlOuHGNRoN2zW_a6Vb7g",3.8394495412844,218,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"pu7maVMRHbIUv2x3B_xMHQ",3.02923976608187,171,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"vn5Ebwy-IdtJ6PQE6y7vaA",3.67632850241546,207,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"uXoaycCmhc3Cg4Iei8kHYA",2.94827586206897,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"fo0I_-vX1xNsjS2JcnhlMw",4.2258064516129,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"0Ryxx6uSpt4TOKYVGBekLQ",3.27659574468085,141,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"JfHXzulF6yIKgA22YYPedw",3.49833887043189,602,-1,0,0,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,0,0,0,0,0,1,0,-1,1,0,0,0,1,0,-1,1,0,0,0,0,0
"cz5vz-893D3LNH3TMQYR1w",3.76744186046512,559,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0
"6nvLVXlqk9pxWmjJgGnPIg",2.67123287671233,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0
"tSJTbxhAO1tJMSdeTCiZwg",4.02928870292887,239,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"tcgmfbWugkHI3FRrjlH6lQ",4.19088319088319,351,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"LtNgP4FqXp5nMFOHErK8cw",4.12145748987854,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0
"WKWxHzaMC2ZXCaGBscLppA",3.09174311926605,218,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"VgfqjXetLMxn5X5_uomBkg",4.11650485436893,206,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0
"90bL34o2KEes9pUnCOm7pQ",4.37738419618529,734,1,-1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,-1,1,1,1,0,0,1,0,0,0,0,0
"xS5HGqgk0KY2jFWU-l_nrA",3.88486842105263,304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"he8OUqiuKynwGUzT3ZhOLg",4.22077922077922,77,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2JV0xGXsszojof2BuEt_hw",3.13157894736842,76,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0
"tcT3oHh_dwi_FYhozw3Ibw",4.03676470588235,136,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0
"hhhHgSaSl6GLtuDoDrMUZQ",4.68181818181818,154,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"f30-DOoIxvoV9btiDvKMTw",4.15869017632242,397,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0
"F8lC8jHCykqPy0h2AJ9lnQ",4.5,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"9p0jhBSwTPXyUbaZe_1bTA",4.29752066115702,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"jsuUmIEefPjV__ads62Z5w",4.32035595105673,899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"2skQeu3C36VCiB653MIfrw",3.82490272373541,514,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,0
"5AzGqv0jjRMXrcRIE1zCvg",3.96969696969697,132,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2K8AMc9xKWMj5TldD4eW2Q",3.61764705882353,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"oZcbn7ENit23xbCsyu9xbA",3.90291262135922,412,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0
"Cp-clhAJs3NJRwXpXk_saw",4.69565217391304,368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"dThrFTK_bqo1woPvUgY70g",3.71678321678322,286,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"QhCzkwMzNa6aSFnsQuFPeQ",3.91176470588235,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"PbTh7aX0_yyaXFOXAlhI4A",3.43258426966292,178,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"BOD0yRkakyxXzJmbVVAxSA",3.47305389221557,501,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"HEOhtDZgK0CFhwR9shDU_g",3.80745341614907,161,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,0,0,1,0,0,0,0,0
"8AWnAA7aUk8OO5oLz8yvQQ",4.1310861423221,267,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"VRTQMh7wVgmzg96YttL3mQ",3.29530201342282,298,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F-PmkzyN80fVcNMN8Z2aiw",3.5431654676259,278,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"333W59XcrXZsJlnBAAx5mQ",4.09090909090909,242,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"kblFxfo_xnMUZF0U0aGXQw",3.3800539083558,371,0,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0
"0CElIQnJdQYF2bmsAiWczg",3.98119122257053,319,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"ku9ak9cQnIGBCXBtRd61tQ",3.83647798742138,318,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"_WvEXsx2eZ53lTWHlIx9kg",3.90068493150685,584,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-1,1,-1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"1GoI8TV5ngDEqoTmDK6Iow",3.58,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,0,0,0,0,0
"aQojV_Rap30A1SB7x31XCQ",3.6865671641791,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
