"business_id","avg_review_stars","review_count","fries_count","fries_pos_count","fries_neg_count","chips_count","chips_pos_count","chips_neg_count","onion_rings_count","onion_rings_pos_count","onion_rings_neg_count","nachos_count","nachos_pos_count","nachos_neg_count","wings_count","wings_pos_count","wings_neg_count","burger_count","burger_pos_count","burger_neg_count","monzarella_stick_count","monzarella_stick_pos_count","monzarella_stick_neg_count","quesadillas_count","quesadillas_pos_count","quesadillas_neg_count","cheese_count","cheese_pos_count","cheese_neg_count","sandwitch_count","sandwitch_pos_count","sandwitch_neg_count","pizza_count","pizza_pos_count","pizza_neg_count","taco_count","taco_pos_count","taco_neg_count","popcorn_count","popcorn_pos_count","popcorn_neg_count","bacon_count","bacon_pos_count","bacon_neg_count","slider_count","slider_pos_count","slider_neg_count","fried_count","fried_pos_count","fried_neg_count","shrimp_count","shrimp_pos_count","shrimp_neg_count","salads_count","salads_pos_count","salads_neg_count","dip_count","dip_pos_count","dip_neg_count","nugget_count","nugget_pos_count","nugget_neg_count","oysters_count","oysters_pos_count","oysters_neg_count","sauce_count","sauce_pos_count","sauce_neg_count","peanut_count","peanut_pos_count","peanut_neg_count","chicken_count","chicken_pos_count","chicken_neg_count","beer_count","beer_pos_count","beer_neg_count","wine_count","wine_pos_count","wine_neg_count","cocktail_count","cocktail_pos_count","cocktail_neg_count","spark_count","spark_pos_count","spark_neg_count","spirit_count","spirit_pos_count","spirit_neg_count","rum_count","rum_pos_count","rum_neg_count","whiskey_count","whiskey_pos_count","whiskey_neg_count","vodka_count","vodka_pos_count","vodka_neg_count","tequila_count","tequila_pos_count","tequila_neg_count","brandy_count","brandy_pos_count","brandy_neg_count","gin_count","gin_pos_count","gin_neg_count","negroni_count","negroni_pos_count","negroni_neg_count","daiquiri_count","daiquiri_pos_count","daiquiri_neg_count","manhattan_count","manhattan_pos_count","manhattan_neg_count","mojito_count","mojito_pos_count","mojito_neg_count","margarita_count","margarita_pos_count","margarita_neg_count","martini_count","martini_pos_count","martini_neg_count","waiter_count","waiter_pos_count","waiter_neg_count","waitress_count","waitress_pos_count","waitress_neg_count","park_count","park_pos_count","park_neg_count","wifi_count","wifi_pos_count","wifi_neg_count","restroom_count","restroom_pos_count","restroom_neg_count","manner_count","manner_pos_count","manner_neg_count","price_count","price_pos_count","price_neg_count","reservation_count","reservation_pos_count","reservation_neg_count","seat_count","seat_pos_count","seat_neg_count","booking_count","booking_pos_count","booking_neg_count","employee_count","employee_pos_count","employee_neg_count","music_count","music_pos_count","music_neg_count","band_count","band_pos_count","band_neg_count","light_count","light_pos_count","light_neg_count","environment_count","environment_pos_count","environment_neg_count","atomsphere_count","atomsphere_pos_count","atomsphere_neg_count"
"FA-FJyVkMsgsLsoQWe4QFg",4.29508196721311,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,244,62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,20,6,2,14,4,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,12,5,2,0,0,0,7,1,0,2,1,0,2,0,0,14,0,0,4,3,1,0,0,0
"wJnhUJCOYkncLPZAwaMffA",3.70517928286853,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,22,2,0,0,0,0,3,2,0,0,0,0,0,0,0,34,10,2,0,0,0,38,7,5,8,0,2,10,1,1,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,25,7,2,25,3,5,8,0,1,0,0,0,0,0,0,1,1,0,51,20,3,10,1,0,22,1,3,0,0,0,3,0,1,5,1,0,5,0,2,8,1,1,1,0,1,0,0,0
"bcTwvbD5wfMSgSO-YczLYw",4.38947368421053,190,23,8,2,42,9,5,0,0,0,0,0,0,0,0,0,51,16,7,0,0,0,0,0,0,72,12,27,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,23,5,3,21,6,3,0,0,0,4,0,1,2,0,0,0,0,0,5,2,0,13,3,1,0,0,0,16,4,5,44,16,4,2,0,0,25,12,2,1,0,0,0,0,0,3,1,1,9,3,1,0,0,0,5,1,0,0,0,0,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,21,9,2,14,3,1,0,0,0,1,0,0,1,0,0,18,2,2,4,0,0,11,3,1,0,0,0,1,0,0,14,4,0,13,1,2,28,5,1,5,3,0,0,0,0
"MrSHPvHVdE_VzVN7iRz45Q",3.34756097560976,328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,4,0,0,0,0,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,25,3,3,35,7,2,3,0,0,2,0,0,0,0,0,0,0,0,24,4,1,3,1,0,24,1,3,10,0,1,19,3,1,12,6,0,0,0,0,0,0,0,3,0,1,2,1,0,3,0,1,0,0,0,0,0,0,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,34,5,8,26,6,3,8,2,1,0,0,0,1,1,0,2,0,0,149,14,11,23,3,0,46,7,2,1,0,0,6,2,1,31,10,3,17,1,3,26,6,2,6,3,0,0,0,0
"uz8ISWdE0OSJBjArw4P4Og",3.10714285714286,196,1,0,0,3,0,0,0,0,0,0,0,0,14,2,2,2,0,0,0,0,0,0,0,0,28,3,4,0,0,0,228,50,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9,3,0,0,0,0,0,0,0,14,2,1,0,0,0,21,4,2,52,18,4,8,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,3,3,19,1,3,12,4,2,1,0,0,2,0,0,2,0,0,14,2,2,1,0,0,33,5,3,0,0,0,6,0,1,3,0,0,11,0,2,13,3,2,1,1,0,0,0,0
"Mbat8t9X0zPrpxd1mEGRcw",3.69736842105263,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,4,55,6,5,2,1,0,3,0,0,0,0,0,0,0,0,25,10,3,0,0,0,20,5,2,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,16,3,4,4,0,1,0,0,0,0,0,0,0,0,0,29,7,1,8,0,3,21,4,6,0,0,0,0,0,0,0,0,0,7,0,0,12,2,2,2,1,0,0,0,0
"24UDZTAMDUaugpkchFk60w",2.70135746606335,221,30,3,3,17,2,1,3,0,0,2,1,0,14,2,1,39,5,0,0,0,0,1,0,1,70,10,9,0,0,0,0,0,0,52,8,7,0,0,0,21,3,0,18,2,1,8,1,2,14,3,0,3,0,0,13,1,0,0,0,0,3,2,1,26,2,4,0,0,0,36,4,2,68,11,5,9,1,1,10,1,0,0,0,0,0,0,0,4,0,0,20,5,2,2,0,1,0,0,0,0,0,0,16,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,68,8,10,17,4,0,0,0,0,4,0,0,2,1,0,46,7,7,4,0,0,30,6,1,0,0,0,0,0,0,10,2,1,18,2,2,10,2,1,6,1,0,0,0,0
"6zi7dAlnk7vgvlGbUMoKkA",3.52631578947368,171,11,2,0,52,9,8,0,0,0,2,1,1,7,2,1,0,0,0,0,0,0,3,0,3,7,1,3,0,0,0,4,2,0,153,31,17,2,0,0,0,0,0,1,0,0,10,0,0,22,6,0,0,0,0,8,4,2,0,0,0,0,0,0,11,3,3,0,0,0,34,6,4,35,8,7,6,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1,3,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,3,0,0,42,9,7,0,0,0,15,2,0,11,2,3,7,0,1,0,0,0,2,0,0,1,0,0,24,7,2,1,0,0,17,1,0,0,0,0,0,0,0,16,3,1,15,2,1,15,2,0,1,0,0,0,0,0
"N0qg4-_wqV39suGyZIbXGw",4.55555555555556,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"S5c9C4BxutxPwpwYm5Aexw",4.3960396039604,101,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,145,46,5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,2,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,13,0,0,0,0,0,0,0,0,11,3,0,8,2,0,20,1,0,3,1,0,0,0,0
"n-AQFKbW6MnpamdtA6ECpQ",2.66995073891626,203,26,2,7,6,0,1,0,0,0,1,1,0,9,0,0,34,6,4,0,0,0,0,0,0,16,2,8,0,0,0,49,8,9,0,0,0,54,5,4,1,0,0,4,1,1,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,21,1,3,67,10,7,20,4,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,24,1,6,8,2,1,0,0,0,3,0,0,1,0,0,66,10,9,0,0,0,84,14,7,0,0,0,17,1,1,2,0,0,26,3,4,27,3,5,2,0,0,0,0,0
"YXa0A7aXV9wWNR0qJVVSDg",4.18639053254438,338,104,30,10,23,4,1,11,2,0,13,3,0,3,0,0,615,154,82,0,0,0,0,0,0,54,8,8,0,0,0,0,0,0,0,0,0,0,0,0,87,11,5,7,1,0,62,9,9,5,1,1,22,9,0,14,2,1,0,0,0,0,0,0,32,10,4,3,1,0,52,7,8,51,24,5,4,0,0,3,2,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3,0,27,9,7,8,3,1,1,0,0,1,1,0,3,0,1,38,7,4,1,0,0,31,7,3,0,0,0,2,0,0,7,3,0,28,4,3,13,5,4,1,0,0,0,0,0
"Ijf7nlXhLYEzH1yXdevorw",2.97560975609756,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,3,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0
"YpePlG2UW_mf-zhFaCgubA",4.30379746835443,79,1,0,0,5,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,8,2,0,0,0,2,0,0,0,0,0,0,0,0,14,0,3,0,0,0,5,2,1,0,0,0,14,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,3,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,0,0,7,2,1,0,0,0,0,0,0,1,0,0,6,2,3,5,1,0,1,1,0,0,0,0
"MGYVtKoCsLnuy6iyEuVBgQ",3.32558139534884,86,6,1,0,2,1,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,9,1,1,16,2,4,0,0,0,5,2,1,0,0,0,0,0,0,7,1,1,0,0,0,22,4,4,1,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,22,1,2,9,1,0,0,0,0,0,0,0,3,0,0,10,1,0,2,0,0,8,1,1,0,0,0,2,0,1,19,7,2,5,1,0,1,1,0,0,0,0,0,0,0
"WItlLMrwWUbZhi7aSAzs2Q",3.1528384279476,229,35,6,2,2,0,1,0,0,0,7,1,0,19,2,0,19,3,1,0,0,0,0,0,0,32,5,1,0,0,0,1,1,0,6,1,2,0,0,0,1,0,0,6,2,1,8,2,2,5,0,1,1,0,0,7,1,0,0,0,0,0,0,0,14,8,3,0,0,0,80,16,5,59,16,7,5,2,0,11,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,25,5,3,26,4,5,16,2,1,0,0,0,2,0,1,1,0,0,30,2,0,6,1,1,33,3,1,1,0,0,7,1,2,4,1,0,17,3,1,5,0,1,4,1,0,0,0,0
"DRJzfAuSzgoBJeSuwfdPow",2.83870967741935,93,8,1,2,3,0,1,1,0,0,0,0,0,1,0,0,19,3,4,0,0,0,0,0,0,5,0,0,0,0,0,12,4,1,1,0,0,0,0,0,7,1,1,1,0,0,4,0,0,3,1,0,5,0,1,5,1,1,1,0,0,0,0,0,9,3,1,0,0,0,8,0,1,14,4,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,8,1,1,21,4,3,2,0,0,0,0,0,0,0,0,0,0,0,16,6,2,0,0,0,11,3,2,0,0,0,1,1,0,3,0,0,8,0,0,2,0,0,1,0,0,0,0,0
"emFbuv_F45pNkAkre2rMSA",3.67088607594937,79,12,0,0,1,0,0,0,0,0,2,0,0,5,2,0,4,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,13,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,3,0,1,11,1,1,20,0,2,0,0,0,0,0,0,0,0,0,27,7,2,0,0,0,29,7,3,0,0,0,0,0,0,1,0,0,9,1,0,4,2,0,7,1,1,0,0,0
"Q1L_Nb1QsD0S9pbng5-kMQ",3.17469879518072,166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,7,6,0,0,0,83,16,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,4,1,3,1,0,2,0,0,0,0,0,0,0,0,69,12,4,0,0,0,43,3,4,3,1,1,9,3,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,2,13,4,1,23,6,3,11,0,4,0,0,0,0,0,0,2,0,1,23,7,1,1,0,0,10,4,3,0,0,0,2,1,0,0,0,0,12,0,1,5,2,2,1,1,0,0,0,0
"3dK3PIfmu09FFGi21QYPaA",3.05454545454545,110,14,2,2,6,1,2,1,0,0,6,0,0,21,5,2,15,3,2,0,0,0,0,0,0,6,2,4,0,0,0,3,0,0,4,1,0,0,0,0,6,1,1,0,0,0,2,0,0,7,2,0,5,0,1,9,1,0,0,0,0,17,1,3,5,0,0,0,0,0,12,1,2,38,7,4,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,27,5,2,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,9,1,1,0,0,0,2,0,0,2,1,0,9,0,0,2,0,0,0,0,0,0,0,0
"y3Wxd_BP3wI3i5HFG6FRnA",2.85714285714286,28,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,12,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,0,3,0,0,0,0,0,2,0,0,6,0,4,5,0,2,2,1,0,1,1,0,0,0,0
"ZA4TMCw5FOT8u1BmIltvgg",2.79310344827586,29,5,0,0,0,0,0,0,0,0,4,2,0,11,3,2,0,0,0,0,0,0,10,0,10,2,0,0,0,0,0,1,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,1,2,6,0,3,3,0,1,4,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,5,0,1,0,0,0,1,0,0,5,1,0,0,0,0,2,0,1,1,1,0,0,0,0
"GHBLPfbssjupzlhBfCoF3A",3.84671532846715,137,8,4,0,13,1,1,0,0,0,7,1,2,0,0,0,3,2,1,0,0,0,7,3,7,7,1,1,0,0,0,0,0,0,46,6,7,0,0,0,2,0,1,0,0,0,5,3,2,29,7,8,3,1,0,2,0,1,0,0,0,0,0,0,12,1,3,0,0,0,36,6,8,5,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31,10,0,0,0,0,11,3,2,29,7,3,2,0,0,0,0,0,1,0,0,0,0,0,26,5,4,3,0,0,16,5,0,0,0,0,2,1,1,2,0,1,7,1,1,11,1,2,2,1,0,0,0,0
"iyFS4twFjCKfaKl7kUl3sg",4.01498127340824,267,59,19,6,0,0,0,0,0,0,0,0,0,25,6,0,94,20,8,0,0,0,0,0,0,71,20,8,0,0,0,5,0,0,5,3,2,0,0,0,27,7,5,18,4,3,9,2,1,8,2,0,7,3,2,11,2,0,0,0,0,0,0,0,13,1,0,3,0,0,16,4,7,66,22,5,25,8,0,9,4,0,1,0,0,0,0,0,6,0,0,2,0,0,2,0,0,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,4,3,18,6,2,8,2,4,8,1,0,0,0,0,1,0,0,0,0,0,40,9,6,6,0,0,18,1,0,0,0,0,2,0,0,2,1,0,20,1,2,15,8,1,3,2,0,0,0,0
"QAHqplESgDUGgih45W9J-g",4.26959247648903,319,14,3,2,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,136,27,3,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,6,2,0,41,8,5,16,2,0,57,27,3,0,0,0,1,1,0,46,13,5,22,5,1,18,1,2,8,2,0,52,21,2,24,3,3,2,1,0,1,1,0,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,22,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,59,13,2,23,5,3,32,6,3,0,0,0,0,0,0,1,0,0,54,14,7,43,4,6,47,9,0,0,0,0,3,2,0,9,4,1,70,15,5,44,6,2,3,3,0,0,0,0
"FSB3Jb4t11KkMyEi_7-s6Q",3.9625,240,14,2,3,4,3,2,13,3,1,9,3,1,64,19,10,23,7,2,0,0,0,5,0,5,78,17,5,0,0,0,0,0,0,9,2,1,0,0,0,10,0,0,0,0,0,24,9,1,4,1,1,4,2,0,8,4,0,0,0,0,0,0,0,75,19,3,0,0,0,35,8,6,85,30,5,7,2,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,10,4,13,3,2,1,0,0,0,0,0,0,0,0,17,6,1,0,0,0,41,15,1,0,0,0,2,0,0,22,4,1,19,4,3,14,3,1,4,3,0,0,0,0
"s29okN4CoOu-1JVTbMsC8g",2.40909090909091,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,2,1,3,0,0,5,1,1,0,0,0,0,0,0
"ap58HeA23IDv9KYk8evFXA",2.6271186440678,59,16,0,2,7,0,2,0,0,0,0,0,0,5,1,0,6,0,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,5,0,1,7,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,1,15,1,3,1,0,1,0,0,0,2,2,0,2,0,0,3,0,0,1,0,0,10,0,1,0,0,0,2,0,1,2,2,0,6,0,2,4,1,0,0,0,0,0,0,0
"0JVTJjcnk-hExVNwMqL8tQ",3.11111111111111,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,1,0,0,0,0,2,0,1,12,4,1,2,0,0,1,0,0,2,0,0,0,0,0
"yvNYymtQ_IOUowEb63c5hw",3.01,200,19,2,6,1,0,0,0,0,0,0,0,0,37,5,3,9,1,2,0,0,0,4,1,4,10,0,2,0,0,0,0,0,0,2,1,0,0,0,0,6,0,1,6,2,1,11,0,1,22,1,3,1,0,0,6,1,1,0,0,0,0,0,0,9,4,0,0,0,0,47,7,6,5,0,0,5,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,19,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,5,3,0,59,4,5,24,2,3,0,0,0,4,1,1,0,0,0,37,6,4,38,3,2,45,8,2,0,0,0,5,0,2,46,11,4,11,0,0,5,0,0,7,1,0,0,0,0
"h5VZ0MqRt4vEUUG8oH6eEA",3.5703125,128,13,0,1,1,0,0,1,0,0,8,5,0,4,1,1,3,0,1,0,0,0,0,0,0,72,15,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,7,1,1,11,0,1,7,1,0,1,0,0,0,0,0,0,0,0,38,10,1,0,0,0,32,5,2,11,3,0,2,0,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,2,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,21,4,1,6,0,0,10,1,0,0,0,0,2,0,0,3,1,0,22,2,1,11,2,1,0,0,0,0,0,0
"ApAzthiFRKuL-yJo1HMFvQ",3.45505617977528,178,19,6,3,20,9,2,0,0,0,10,3,0,21,7,3,25,3,1,0,0,0,2,1,2,34,5,8,0,0,0,16,1,1,13,2,2,0,0,0,3,0,0,0,0,0,1,1,0,4,2,1,6,0,0,13,1,1,1,0,0,0,0,0,15,1,1,0,0,0,45,10,11,63,16,5,8,1,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,8,0,2,28,3,7,19,1,3,0,0,0,0,0,0,1,0,0,23,9,2,2,0,0,23,4,2,0,0,0,3,0,0,1,0,0,11,0,1,3,0,1,3,2,0,0,0,0
"VsPoQeCRYYHQrj9jbiLmtA",2.48837209302326,43,8,3,0,1,0,0,3,0,0,1,1,0,19,0,3,9,2,0,0,0,0,1,0,1,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11,3,1,24,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,3,1,1,4,0,2,6,0,0,3,0,1,1,0,1,0,0,0
